BE_eV                KE_eV                counts               fix                  counts_smoothed      intensity            error                background          
20.878000            0.342000             0.000000             4.415800             0.000000             0.000000             0.000000             0.000000            
20.876000            0.344000             0.000000             4.443515             0.000000             0.000000             0.000000             0.000000            
20.874000            0.346000             0.000000             4.523962             0.000000             0.000000             0.000000             0.000000            
20.872000            0.348000             0.000000             4.562836             0.000000             0.000000             0.000000             0.000000            
20.870000            0.350000             0.000000             4.548180             0.000000             0.000000             0.000000             0.000000            
20.868000            0.352000             0.000000             4.582524             0.000000             0.000000             0.000000             0.000000            
20.866000            0.354000             0.000000             4.617391             0.000000             0.000000             0.000000             0.000000            
20.864000            0.356000             0.000000             4.652793             0.000000             0.000000             0.000000             0.000000            
20.862000            0.358000             0.000000             2.455491             0.000000             0.000000             0.000000             0.000000            
20.860000            0.360000             0.000000             1.654206             0.000000             0.000000             0.000000             0.000000            
20.858000            0.362000             0.000000             1.277210             0.000000             0.000000             0.000000             0.000000            
20.856000            0.364000             0.000000             2.787402             0.000000             0.000000             0.000000             0.000000            
20.854000            0.366000             0.000000             2.742414             0.000000             0.000000             0.000000             0.000000            
20.852000            0.368000             0.000000             2.771037             0.000000             0.000000             0.000000             0.000000            
20.850000            0.370000             0.000000             2.738878             0.000000             0.000000             0.000000             0.000000            
20.848000            0.372000             0.000000             2.747736             0.000000             0.000000             0.000000             0.000000            
20.846000            0.374000             0.000000             2.751295             0.000000             0.000000             0.000000             0.000000            
20.844000            0.376000             0.000000             2.716113             0.000000             0.000000             0.000000             0.000000            
20.842000            0.378000             0.000000             2.745960             0.000000             0.000000             0.000000             0.000000            
20.840000            0.380000             0.000000             2.721332             0.000000             0.000000             0.000000             0.000000            
20.838000            0.382000             0.000000             2.726573             0.000000             0.000000             0.000000             0.000000            
